scopus_id,eid,title,references,cited_by
105010819986,2-s2.0-105010819986,Cybersecurity in Healthcare: Safeguarding Patient Data in Telemedicine Platforms,0,0
105018675441,2-s2.0-105018675441,A Smart Cybersecurity Scheme for MIoT Systems: Simulation and Evaluation,1,1
105006435615,2-s2.0-105006435615,Methodologies for Ensuring Robust Cybersecurity in Health Care Agencies for the Purpose of Securing Medical Internet of Things Devices,0,0
85212263598,2-s2.0-85212263598,A stochastic optimisation model to support cybersecurity within the UK national health service,0,0
105015725801,2-s2.0-105015725801,"Healthcare Cyberattacks over the 2014–2023 Period: Trends, Lessons Learned, and Potential Paths Forward",0,0
105013620910,2-s2.0-105013620910,Integrating Artificial Intelligence and Distributed Ledger Technology for Enhanced Cybersecurity: Opportunities and Challenges,0,0
105010847153,2-s2.0-105010847153,Cybersecurity requirements for medical devices in the EU and US - A comparison and gap analysis of the MDCG 2019–16 and FDA premarket cybersecurity guidance,1,1
105006536206,2-s2.0-105006536206,"Cognitive Computing Approaches for IoT, Healthcare, Big Data, and Cybersecurity: A Review",1,1
85215955801,2-s2.0-85215955801,Cybersecurity-based artificial intelligence healthcare management system,1,1
105014925692,2-s2.0-105014925692,Augmenting Cybersecurity Awareness at Critical Infrastructures in Developing Countries Through a Cybersecurity Governance Maturity Model,0,0
85218386627,2-s2.0-85218386627,Blockchain for Healthcare Data Security in the Metaverse: A Comprehensive Study,1,1
86000258444,2-s2.0-86000258444,Digital Twins and Cybersecurity: Safeguarding the Future of Connected Systems,1,1
105001270799,2-s2.0-105001270799,AIoT-driven advances in personalized healthcare monitoring and diagnostic systems,1,1
105013553345,2-s2.0-105013553345,Retraction Notice: SQLSynthGen: Generating Synthetic Data for Healthcare Databases (2025 IEEE 4th International Conference on AI in Cybersecurity (ICAIC) DOI: 10.1109/ICAIC63015.2025.10849122),0,0
105009236514,2-s2.0-105009236514,A Roadmap to Address Burnout in the Cybersecurity Profession: Outcomes from a Multifaceted Workshop,0,0
105016170111,2-s2.0-105016170111,Trends in US Healthcare Data Breaches,0,0
105014155421,2-s2.0-105014155421,Implementation of a Security Information and Event Management System with Alert Automation to Strengthen Cybersecurity,0,0
105009232830,2-s2.0-105009232830,"7th International Conference on HCI for Cybersecurity, Privacy and Trust, HCI-CPT 2025, held as Part of the 27th HCI International Conference, HCII 2025",0,0
105004500459,2-s2.0-105004500459,Assessing Business Prospects for the Role of Blockchain Technology and Addressing Cybersecurity Challenges in Explainable Artificial Intelligence,0,0
105006850235,2-s2.0-105006850235,"CYBER(IN)SECURITY IN HEALTHCARE: BRIDGING MEDICINE, IT, AND LAW",0,0
105019295579,2-s2.0-105019295579,Cybersecurity Challenges in IoT: A Comprehensive Assessment of Current Threats and Future Strategies,0,0
105017903737,2-s2.0-105017903737,"NEUROFUSIONX: A SCALABLE MULTI-MODAL DEEP LEARNING FRAMEWORK WITH ATTENTION BASED FUSION ACROSS HEALTHCARE, FINANCE, AND CYBERSECURITY",0,0
105002732099,2-s2.0-105002732099,Enhancing Cybersecurity in Medical Cyber-Physical Systems Using Blockchain and Deep Learning,0,0
105018284670,2-s2.0-105018284670,Zero-Trust Approach for Secure Healthcare System,0,0
85219188193,2-s2.0-85219188193,Modelling cybersecurity strategies with game theory and cyber kill chain,2,2
105015370471,2-s2.0-105015370471,Machine Learning-Based Hybrid Solution for Zero-Day Attack Prediction in Healthcare: A Stacking and Clustering Approach,0,0
105000540564,2-s2.0-105000540564,ADVERSARIAL ATTACKS ON HEALTHCARE DEEP LEARNING MODEL: VULNERABILITIES AND DEFENSES,0,0
105010586406,2-s2.0-105010586406,Cybersecurity and Ethical Considerations in AI-Augmented Optical Fiber Sensing,2,2
105012021067,2-s2.0-105012021067,Emerging Trends in Big Data Analytics and IoT for Autonomous Healthcare Technologies,0,0
105016903928,2-s2.0-105016903928,An Advanced Hierarchical Federated Learning-Based Framework for IoMT Cybersecurity Threat Detection,0,0
105004640108,2-s2.0-105004640108,Cybersecurity Enhancement in IoT-Enabled Public Health Information Systems Using Deep Learning Techniques,0,0
105018956575,2-s2.0-105018956575,Securing Maternal and Neonatal Health Records: A Cybersecurity Framework for Perinatal Care Systems,0,0
105007996870,2-s2.0-105007996870,Enhancing Cybersecurity in Digital Twin Systems: Mitigating Challenges and Defending Against Threats,0,0
105016593186,2-s2.0-105016593186,Transformer-Based Intrusion Detection Systems: a Deep Federated Learning Approach for Privacypreserving Cybersecurity,0,0
105003954884,2-s2.0-105003954884,"International Conference on Cybersecurity, Situational Awareness and Social Media, Cyber Science 2024",0,0
105019056070,2-s2.0-105019056070,Blockchain and IoT in Healthcare: A Systematic Analysis of Security and Privacy Challenges,0,0
105018798846,2-s2.0-105018798846,Cybersecurity Analysis of 5G Telesurgery Systems Using Radial Basis Spatial Encoder Mechanisms,0,0
105013057321,2-s2.0-105013057321,Improving Cybersecurity in Hospital Information Systems through Anonymization Techniques,1,1
105013617590,2-s2.0-105013617590,Importance of IoHT in Intelligent Healthcare Facilities: Improving Patient Outcomes through the Use of Networked Medical Equipment,0,0
105008493560,2-s2.0-105008493560,Predicting Cyberattacks on Connected Healthcare Devices Using LightGBM-based Approach,0,0
105004167564,2-s2.0-105004167564,Wellness Management Using Incident Response Strategies and Recovery Tools Practices and Proposal in Healthcare,0,0
105011544293,2-s2.0-105011544293,AI-enabled Cybersecurity using Synthetic Data,0,0
105010400306,2-s2.0-105010400306,AI-Based Framework for Medical Cost Forecasting and Financial Transaction Monitoring in Healthcare,0,0
105020187801,2-s2.0-105020187801,Enhancing Cybersecurity Through Blockchain Technology,0,0
85216027989,2-s2.0-85216027989,Blockchain Technology (BCT) for Cyber Defence and Cybersecurity: A Systematic Review,0,0
86000043711,2-s2.0-86000043711,The future of healthcare security: AI and cyber defenses,0,0
105018500219,2-s2.0-105018500219,Mitigating Security Threats in the Sharing of Medical Data: A Comprehensive Review,0,0
105015457810,2-s2.0-105015457810,Cybersecurity Vulnerabilities in Medical Devices,0,0
105012580095,2-s2.0-105012580095,Protecting Radiology Data and Devices Against Cybersecurity Threats: A Joint White Paper of the American College of Radiology (ACR) and Society for Imaging Informatics in Medicine (SIIM),0,0
105007295667,2-s2.0-105007295667,"An AI-Driven Cybersecurity Framework for IoT: Integrating LSTM-Based Anomaly Detection, Reinforcement Learning, and Post-Quantum Encryption",2,2
85215674734,2-s2.0-85215674734,Enhancing cybersecurity attack detection using multiplayer battle game optimizer with hybridization of deep learning models,0,0
105006567072,2-s2.0-105006567072,Strategies to strengthen cybersecurity for business resilience in the digital age,0,0
105007516029,2-s2.0-105007516029,Securing the Future of Healthcare: Analyzing Cybersecurity Vulnerabilities for Confidentiality and Privacy in IoMT Devices,0,0
105004166192,2-s2.0-105004166192,Cybersecurity in Healthcare Applications,0,0
105012925547,2-s2.0-105012925547,5G-SHE: NIST-ASCON-Based Security Framework for 5G-Enabled Smart Healthcare Ecosystem,0,0
105016230176,2-s2.0-105016230176,Data Generation and Cybersecurity: A Major Opportunity or the Next Nightmare?,0,0
105002386004,2-s2.0-105002386004,Securing Healthcare Systems: Modern Threats and Strategic Developments in Cybersecurity,0,0
105005132016,2-s2.0-105005132016,Analysis and Quantification of Different Security Issues in Deploying AI and Blockchain: Cybersecurity Perspective,0,0
105001775293,2-s2.0-105001775293,Smart Intrusion Detection-Enabled FANETs in Healthcare: A Survey,0,0
105016598050,2-s2.0-105016598050,Data Lakehouse Architecture in Healthcare: Implementation and Applications,0,0
105002955684,2-s2.0-105002955684,"Cyber Resilience in a Digital World: Securing Healthcare, Agriculture, and Food Industry against Emerging Threats",0,0
105018907376,2-s2.0-105018907376,Intrusion Detection System for Securing IoT Healthcare Devices Using Crow Search Optimization with Convolution Neural Network (CSO-CNN),0,0
105011052050,2-s2.0-105011052050,Cybersecurity in the Context of the European Health Data Space,0,0
105001033823,2-s2.0-105001033823,AI for Healthcare Security: The Intersection of Innovation and Resilience,2,2
85215789347,2-s2.0-85215789347,Cybersecuity Analysis of a Telemedicine Platform,1,1
85218067283,2-s2.0-85218067283,Exploring Cybersecurity in Healthcare Systems: A Systematic Review,0,0
105002005683,2-s2.0-105002005683,Analyzing the Vulnerability of Cyber-Attacks in IoMT Devices Using Generative AI,0,0
105004531831,2-s2.0-105004531831,Impact Assessment of Big Data and Machine Learning on Digital Transformation of Business Model in Manufacturing and Logistics Companies: Structured Framework Lensing Cybersecurity Risks and Challenges for Businesses Resilience,0,0
105004522632,2-s2.0-105004522632,AI for Cyber-Security in E-Health Ensuring Security and Privacy of Patient Data and Information: Legal Landscape and Futuristic Approach in Smart Healthcare,0,0
85216647384,2-s2.0-85216647384,The Dark Side of Smart Healthcare: Cyber Threat Landscape Analysis,0,0
105007536517,2-s2.0-105007536517,Wearable technology for blockchain-enabled smart healthcare applications using flexible piezoelectric materials and strain measurement devices,1,1
105011478161,2-s2.0-105011478161,Influence of Ransomware Attacks in the Healthcare Industry,0,0
105001307529,2-s2.0-105001307529,The Legal and Ethical Crossroads of Artificial Intelligence in Cybersecurity and Digital Forensics,0,0
85219717542,2-s2.0-85219717542,The National Security Framework as a Cybersecurity Reference for Information Cryptosystems,0,0
105010182247,2-s2.0-105010182247,"Analyzing RSA, AES, and ECC Across 13 Critical Factors in the Healthcare Domain",0,0
85215682121,2-s2.0-85215682121,Blockchain Assisted Al-Biruni Earth Radius Optimization with Deep Learning Model for Sustainable Healthcare Disease Detection and Classification,0,0
105008865571,2-s2.0-105008865571,Safeguarding the Landscape of Mental Wellness: Analyzing Cyber Threats and Mitigation Strategies in Digital Healthcare,0,0
105014910629,2-s2.0-105014910629,"Wireless Body Area Networks in Healthcare: Evolution, Challenges, and Pathways to Innovation",0,0
105002956613,2-s2.0-105002956613,Cyberology: An Optimized Approach to the Cyber-World,0,0
85218442304,2-s2.0-85218442304,Blockchain Research in Healthcare: A Bibliometric Review,0,0
105008986423,2-s2.0-105008986423,"7th International Conference on Cybersecurity, Privacy and Trust, HCI-CPT 2025, Held as Part of the 27th HCI International Conference, HCII 2025",0,0
105001303183,2-s2.0-105001303183,Blockchain technology in healthcare systems along with cybersecurity,0,0
105002200818,2-s2.0-105002200818,Introduction: setting the agenda for research in cybersecurity law and policy,0,0
85214242750,2-s2.0-85214242750,A Mathematical Model for Enhancing Cybersecurity in IoT Networks Using LSTM-Based Anomaly Detection and Optimization,0,0
85216659300,2-s2.0-85216659300,A Comprehensive Review on Promoting Trust and Security in Healthcare Systems through Blockchain,0,0
105003186414,2-s2.0-105003186414,CYBER PHYSICAL SYSTEM SECURITY ROADMAP FOR CRITICAL INFRASTRUCTURES,0,0
105020523272,2-s2.0-105020523272,"Regulatory Framework for Digital Health, Data Privacy, and Cybersecurity",0,0
85207842422,2-s2.0-85207842422,Safeguarding Patient Data: Advanced Security in Wireless Body Area Networks and AI-Driven Healthcare Systems,2,2
105015680216,2-s2.0-105015680216,Lessons Learned: COVID-19 and the Future of Healthcare Informatics,0,0
105004016078,2-s2.0-105004016078,A Human-Centered Quantum Machine Learning Framework for Attack Detection in IoT-Based Healthcare Industry 5.0,4,4
105012972836,2-s2.0-105012972836,"Fortifying cloud-based healthcare: a link load balancer infused with NTRU, honey, and proxy algorithms for robust identity and access management",0,0
105001312675,2-s2.0-105001312675,TRANSFORMING HEALTHCARE SERVICES IN SOUTH ASIA: Leveraging Blockchain Technology,1,1
105018936780,2-s2.0-105018936780,Empowering integrity and confidentiality in smart healthcare systems through effective edge cryptographic strategies,0,0
105004553057,2-s2.0-105004553057,The Application of Machine and Deep Learning Models for Detecting Malware Threats in Healthcare Organizations,0,0
105011343186,2-s2.0-105011343186,An Analysis on Cybersecurity and Quality of Service Enhancement Through Blockchain in Wireless Sensor Networks,0,0
105014908687,2-s2.0-105014908687,Cognitive Hacking and Social Engineering in Healthcare: Exploiting Human Behaviour,0,0
105004164373,2-s2.0-105004164373,A Preview of Cybersecurity Measures in Healthcare Applications Using 5G,0,0
105013622412,2-s2.0-105013622412,An Innovative Approach for Efficient Detection and Classification of Malware in 5G-IoT Healthcare Systems,0,0
105000925616,2-s2.0-105000925616,"2nd International Workshop on Applications in Electronics Pervading Industry, Environment and Society, SUNRISE 2024",0,0
105008063618,2-s2.0-105008063618,Key Risks and Mitigation Strategies in Enterprise Risk Management for Private Hospitals: A Mixed-Method Study,0,0
85207905658,2-s2.0-85207905658,Sustainable and Smart Healthcare-Based IIoT Tools,0,0
105001449047,2-s2.0-105001449047,Emergency Management for Healthcare Leaders: Navigating Crisis from Chaos to Control,0,0
85217256537,2-s2.0-85217256537,‘The Way to Be Safe Is Never to Be Secure’: Security of ePHI in South African Hospitals,1,1
105016211972,2-s2.0-105016211972,SecAwarenessTruss: A Federated Cyber Range Solution for Critical Infrastructures,0,0
105015787062,2-s2.0-105015787062,"AIoT security in healthcare systems: Challenges, opportunities, and future directions",0,0
105018223412,2-s2.0-105018223412,Enhancing Cybersecurity through Integrated Business Continuity Management and Cyber Threat Intelligence,0,0
105020156409,2-s2.0-105020156409,Decentralized Healing: Transforming Healthcare with Federated Learning and Blockchain Technologies,1,1
105004721137,2-s2.0-105004721137,Navigating the Legal Landscape: Ethical and Regulatory Considerations in AI-Driven Healthcare,0,0
105010034233,2-s2.0-105010034233,Detection of ARP Spoofing Attack in Healthcare Networks Using a LSTM Model,0,0
105016546842,2-s2.0-105016546842,Cyber-Attacks and Countermeasures at the Perception Layer for Electromedical Devices in Community-Based Care: A Systematic Review,0,0
105010226747,2-s2.0-105010226747,Revolutionizing Healthcare with Internet of Things for Real-time Monitoring: A Review,0,0
105001266181,2-s2.0-105001266181,Digital Transformation in Healthcare,0,0
105015807748,2-s2.0-105015807748,Healthcare Informatics Innovation Post-COVID-19 Pandemic,0,0
105002461006,2-s2.0-105002461006,Investigating the Main Factors Affecting Healthcare Workers’ Information Security Behaviors: An Empirical Study in Indonesia,4,4
105003484401,2-s2.0-105003484401,Real-Time Anomaly Detection in IoMT Networks Using Stacking Model and a Healthcare- Specific Dataset,0,0
105013069724,2-s2.0-105013069724,Web of Science-based Bibliometric Analysis of AI on Healthcare,0,0
105001957085,2-s2.0-105001957085,MF-CGAN: Multifeature Conditional GAN for Synthetic Data Generation in Internet of Medical Things,5,5
105001432174,2-s2.0-105001432174,Case Studies for Healthcare Emergency Management,0,0
105013069503,2-s2.0-105013069503,Towards Secure Healthcare Systems: An Evolutionary Optimized Ensemble Learning Model for Threat Detection in IoHT,0,0
85214916334,2-s2.0-85214916334,Power Quality Assessment and Optimization in FUZZY-Driven Healthcare Devices,6,6
105007685117,2-s2.0-105007685117,Preserving privacy in healthcare: leveraging digital twins and blockchain for data-less and identity-less information sharing,0,0
105015218207,2-s2.0-105015218207,DDoS Attack Detection in Consumer IoT-Based Healthcare Systems Using Improved Off-Policy Proximal Policy Optimization and Generative Adversarial Network,1,1
105013709066,2-s2.0-105013709066,Blockchain for security and privacy in the smart healthcare,1,1
85215388439,2-s2.0-85215388439,Cost-Effective Strategy for IIoT Security Based on Bi-Objective Optimization,1,1
105008991696,2-s2.0-105008991696,Assessing BYOD Security Maturity: A Survey of Australian Hospitals,0,0
105019727075,2-s2.0-105019727075,Interdisciplinary perspectives on future pandemic prediction,0,0
105020450608,2-s2.0-105020450608,"Integrating Telemedicine, Virtual Environments, and AI in Digital Healthcare: Advances and Future Directions",0,0
105008424687,2-s2.0-105008424687,"Improving Healthcare through the Internet of Health Things (IoHT): Continuous Monitoring of Patients, Data Analytics, and Interconnected Medical Equipment",0,0
105008972034,2-s2.0-105008972034,Enhancing Cybersecurity in IoT-Enabled Healthcare Systems: Challenges and Future Directions,0,0
85219711083,2-s2.0-85219711083,Mind the gap: unveiling the advantages and challenges of artificial intelligence in the healthcare ecosystem,2,2
105008542954,2-s2.0-105008542954,The Applications of Quantum Machine Learning in Today's World,0,0
105014919938,2-s2.0-105014919938,Enhancing Risk Management on IoT Medical Devices,0,0
105013619117,2-s2.0-105013619117,Protecting Public Safety and Critical Infrastructure Systems in Smart Cities via Cybersecurity: AI- Based Threat Detection and Response,0,0
105019728933,2-s2.0-105019728933,Metaverse-assisted telesurgery in Healthcare 5.0.,0,0
105014908767,2-s2.0-105014908767,Cyberbiosecurity in Healthcare: Securing Medical Devices from Digital and Biological Threats,0,0
85214589255,2-s2.0-85214589255,Healthcare must strengthen its cybersecurity,0,0
105019538099,2-s2.0-105019538099,Ethical Risk Modeling for Trustworthy ML-Based Cyber Defense,0,0
105009182546,2-s2.0-105009182546,Artificial Intelligence for Military Applications with Blockchain,0,0
105011354026,2-s2.0-105011354026,On Cyber Security Risk of Medical Devices,0,0
105009178058,2-s2.0-105009178058,Role of ubiquitous AI and blockchain security for military & healthcare,0,0
105005941882,2-s2.0-105005941882,Interpretable and Adaptive GAN-BiLSTM Approach for Cyber Threat Detection in IoMT-based Healthcare 5.0,1,1
105014909938,2-s2.0-105014909938,Feasibility of Conditional Variational Autoencoders for Phase-Averaged Synthetic Time Series,0,0
105007557078,2-s2.0-105007557078,Enhanced Intrusion Detection System for IoMT Devices Using Improved Human Evolutionary Optimization Algorithm and Tabular Transformers,0,0
105004609377,2-s2.0-105004609377,Balancing Act between Innovation and Regulation: Case Study from Virtual Health Assistant Experience,0,0
105006888628,2-s2.0-105006888628,A review: Strategies and challenges for preventing AI cyber attacks,0,0
105020317531,2-s2.0-105020317531,Digital Twins in Security Operations: State of the Art and Future Perspectives,0,0
85214085112,2-s2.0-85214085112,An Automated Compliance Framework for Critical Infrastructure Security Through Artificial Intelligence,5,5
105013469650,2-s2.0-105013469650,A Cloud-Edge Microservices Architecture for Smart Healthcare: SDN-Based Medical Asset Management,0,0
85218383686,2-s2.0-85218383686,Digital health regulation in the US from the FDA perspective,0,0
105015667233,2-s2.0-105015667233,Investing in the Virtual World: Why Digital Twins Are the Next Big Opportunity,0,0
105004560270,2-s2.0-105004560270,AI-Powered Cancer Analysis: A Secure and Innovative Approach to Early Diagnosis and Prognosis,0,0
105006941219,2-s2.0-105006941219,Designing a Decentralized Ecosystem for 6G Smart Cities,0,0
105001392502,2-s2.0-105001392502,Preparedness Planning,0,0
105008225650,2-s2.0-105008225650,Towards the Design of Cyber Range Training Programs for Enhanced Preparedness: Investigating the Training Needs in Critical Infrastructures,1,1
105002830606,2-s2.0-105002830606,Empowering Senior Health Through Digital Literacy: A Review of Impactful Initiatives,0,0
105009234768,2-s2.0-105009234768,Cyber-Risk Indicators for Connected Medical Devices,0,0
85218020807,2-s2.0-85218020807,Cyber-Physical Systems,0,0
105015487195,2-s2.0-105015487195,"Proceedings - 2025 IEEE Cloud Summit, Cloud-Summit 2025",0,0
105009485731,2-s2.0-105009485731,AI-Driven Intrusion Detection Systems for Securing IoT Healthcare Networks,0,0
105014387077,2-s2.0-105014387077,IoT for Sustainable and Intelligent Health Care,0,0
105005136330,2-s2.0-105005136330,Deep Learning Innovations for Securing Critical Infrastructures,0,0
105017764320,2-s2.0-105017764320,Security Driven Product Design for Open-Source Medical Syringe Infusion Pumps,0,0
105001264176,2-s2.0-105001264176,Web-based botnet for blocking control flow in open-source medical syringe pump,0,0
105015552088,2-s2.0-105015552088,Adaptive Intrusion Detection Systems: Leveraging Machine Learning for Real-Time Threat Mitigation,0,0
105004806041,2-s2.0-105004806041,AI-Driven Cyber Security for Safeguarding Critical Infrastructure and Patient Data,1,1
86000099916,2-s2.0-86000099916,CyberMedics: Navigating AI and Security in the Medical Field,0,0
105012988962,2-s2.0-105012988962,AI and SDN Based Framework to Mitigate Threats and Vulnerabilities in Internet of Medical Things,0,0
105010579725,2-s2.0-105010579725,Securing Patient Personal Information Using Multi-Dimensional Anonymization-Based Intelligent Technology Using Edge Nodes,4,4
105002899597,2-s2.0-105002899597,Cyber security attacks and internet of things: Role of artificial intelligence,0,0
105001435914,2-s2.0-105001435914,A Robust IoT-Based Approach to Enhance Cybersecurity and Patient Trust in the Smart Health Care System: Zero-Trust Model,1,1
105017841981,2-s2.0-105017841981,A Prototype of Integrated Remote Patient Monitoring System †,0,0
105006567551,2-s2.0-105006567551,Cyber Security Framework for AIEnabled Robotics and Drone Systems,0,0
105013850544,2-s2.0-105013850544,Homomorphism-based AI Cryptographic Shielding in Health Care Applications,0,0
105012238288,2-s2.0-105012238288,Beyond Traditional Security: Leveraging Emerging Technologies for Cyber Resilience,2,2
105015508855,2-s2.0-105015508855,"4th International Conference on Advances in Communication Technology and Computer Engineering, ICACTCE 2024",0,0
105008497378,2-s2.0-105008497378,AssessCICA: Assessing and Mitigating Financial Losses from Cyber Attacks with Role of Cyber Insurance in Post-Pandemic Era,1,1
85214524218,2-s2.0-85214524218,"Security of Smart Grid: Cybersecurity Issues, Potential Cyberattacks, Major Incidents, and Future Directions",20,20
105011259835,2-s2.0-105011259835,"4th International Conference on Advances in Communication Technology and Computer Engineering, ICACTCE 2024",0,0
105006728522,2-s2.0-105006728522,Comparative Study of Machine Learning Algorithms for IoT Cyber Threat Detection in Healthcare Information Systems,1,1
105009408849,2-s2.0-105009408849,A Transfer Learning-Enhanced TabNet-Based Intrusion Detection System for IoMT Security,0,0
105010164188,2-s2.0-105010164188,Developing Adaptive AI Cyber Range Training Modules for Critical Infrastructure Sectors,0,0
105014200654,2-s2.0-105014200654,Intrusion Detection in Internet of Medical Things Using Digital Twins—A Review,0,0
105001015447,2-s2.0-105001015447,An Architecture of Adaptive Cognitive Digital Twins for Resilient Healthcare Infrastructures and Services,0,0
105000127520,2-s2.0-105000127520,"Hospital cybersecurity: Emergency planning response and preparedness to mitigate the effects of a potential cyberattack on French hospitals in Paris, France",0,0
85199707519,2-s2.0-85199707519,Improving security of e-healthcare data by using machine learning,0,0
105005425114,2-s2.0-105005425114,Research progress on iatrogenic risks based on Internet of Things medical technology: a systematic literature review,0,0
105014419277,2-s2.0-105014419277,An Intelligent Network Fuzzer for Protocol Testing in Healthcare Systems,0,0
105009319473,2-s2.0-105009319473,Understanding the Efficacy of Phishing Training in Practice,3,3
105020533521,2-s2.0-105020533521,Recent Trends in Intelligent Computing and Communication: Volume 1,0,0
105010615223,2-s2.0-105010615223,Hardware Security Chip Based on PUF Technology for Real-time Respiratory Disease Diagnosis System Protection,0,0
105014969644,2-s2.0-105014969644,TFedSec-HI: Transformer-driven Federated Security for IoT-enabled Healthcare Industry 5.0 on Non-IID Data,0,0
85210431618,2-s2.0-85210431618,Evaluating the Importance of SSI-Blockchain Digital Identity Framework for Cross-Border Healthcare Patient Record Management,1,1
105015518214,2-s2.0-105015518214,SHIELD: Securing Healthcare IoT with Efficient Machine Learning Techniques for Anomaly Detection,0,0
105000088846,2-s2.0-105000088846,Embedded Systems in the Medical Field: Pros and Cons,0,0
105007707372,2-s2.0-105007707372,Evaluating New Malware Trends Using Cyber Threat Intelligence Data,0,0
105007019787,2-s2.0-105007019787,Integrated marketing strategy to improve financial efficiency in hospitals,0,0
86000037047,2-s2.0-86000037047,A Comprehensive Review on Embedded Systems Security Using Machine Learning,0,0
105003911461,2-s2.0-105003911461,Enhancing Patient Privacy and Data Security in Remote Healthcare Monitoring Using IoT and Wearable Technologies,0,0
105016058047,2-s2.0-105016058047,"Economic, ethical, and regulatory dimensions of artificial intelligence in healthcare: an integrative review",2,2
105003162465,2-s2.0-105003162465,Significance of post quantum cryptosystems in internet of medical things (IoMT),0,0
105006608578,2-s2.0-105006608578,Blockchain Technologies for Decentralized Medical Records,0,0
105018047426,2-s2.0-105018047426,A Practical Implementation of Zero Trust Architecture for Securing Web-Based Applications,0,0
105010061273,2-s2.0-105010061273,Advancing Security in Healthcare IoT: A Literature Review on MitM Attack Detection and Mitigation Using Machine Learning and Encryption Techniques,0,0
105019387879,2-s2.0-105019387879,AI-enhanced data processing for modeling applications,0,0
105011195080,2-s2.0-105011195080,Impact of Input Sequence Types on Healthcare Intrusion Prediction Models,0,0
85213569330,2-s2.0-85213569330,Cryptography in practice,3,3
105014425364,2-s2.0-105014425364,Accessing Encrypted Information with Deep Learning,0,0
105012100318,2-s2.0-105012100318,A Deep Learning Approach for Securing Medical IoT via SMA-based Feature Selection and SWA-CNN,0,0
105011349994,2-s2.0-105011349994,Transcending the Firewall: Legal Policies and Case Studies on Cyber-Physical System’s Security and Privacy Landscape in India,0,0
105016310207,2-s2.0-105016310207,Secure IoMT Networks: A Federated Learning Approach to Intrusion Detection with Ensemble Voting Classifier,0,0
105010123343,2-s2.0-105010123343,"4th International Conference on Innovations in Computing Research, ICR 2025",0,0
105003979459,2-s2.0-105003979459,Workshop Insights: Navigating Cybersecurity Regulations for Device Manufacturers and Healthcare Operators,0,0
105011980316,2-s2.0-105011980316,IoT Medical Network Security System Based Explainable AI Model,0,0
105019044821,2-s2.0-105019044821,Hybrid MLP-GRU Model With PCA-Optimized Feature Selection for DDoS Attack Detection in IoMT Networks,0,0
105012769764,2-s2.0-105012769764,Internalization of Clinical Engineering Service: The strategy of ASST Spedali Civili di Brescia,0,0
105002087388,2-s2.0-105002087388,"Global Regulatory Perspectives on Sensor-Enabled and Biomaterial-Integrated Medical Devices: A Focus on India, Canada, and Australia",1,1
105012096983,2-s2.0-105012096983,Anomaly detection in Internet of Things-based healthcare: An approach based on improved proximal support vector machine,0,0
105006948670,2-s2.0-105006948670,Zero-Trust Blockchain-Based Digital Twin 6G AI-Native Conceptual Framework Against Cyber Attacks for e-Healthcare,1,1
85211377225,2-s2.0-85211377225,Tele-surgery and remote procedures: The future of global surgical care,4,4
105004807318,2-s2.0-105004807318,An AI-Driven Cybersecurity Framework for the Internet of Medical Things: A Hybrid LSTM-CNN-GAN Approach,2,2
105015219209,2-s2.0-105015219209,Estimating cyber attack risk from healthcare employee behaviour using a HEXACO machine learning model,0,0
105002700640,2-s2.0-105002700640,"Analysis of Critical Infrastructures for Cryptography Frameworks, Attacks, and Threats of Cybersecurity",0,0
105011363846,2-s2.0-105011363846,Enhancing Digital Twins for Smart Agriculture,1,1
85216633000,2-s2.0-85216633000,Harmony in Healthcare: Implementing an AI-Powered Biometric System,0,0
105012105400,2-s2.0-105012105400,A Blockchain-Based Iomt Framework Using Cloud Computing: a Comprehensive Review,0,0
105018453792,2-s2.0-105018453792,AD-5GIoT: AI-Based Anomaly Detection System for 5G-IoT Networks,0,0
105015958738,2-s2.0-105015958738,Detecting phishing emails targeting healthcare practitioners: a domain-specific ensemble approach using diverse datasets,0,0
105018527450,2-s2.0-105018527450,Remote and Telerobotic Ultrasound Imaging,0,0
105006649313,2-s2.0-105006649313,"Quantum Machine Learning: Recent Advances, Challenges, and Perspectives",3,3
105013073579,2-s2.0-105013073579,Platform for Secure Data Management and Visualization in Data Center Environments,0,0
105017371115,2-s2.0-105017371115,IoMT and Data Privacy in Alzheimer’s Care for Older Adults: A Systematic Review,0,0
105020148973,2-s2.0-105020148973,From Insight to Intelligence: Integrating Human Expertise in Machine Learning,0,0
105016119323,2-s2.0-105016119323,Smart Technology in Focus: Legal Frameworks for IoT and AI Integration,0,0
105012726368,2-s2.0-105012726368,Through the Looking-Glass: The Current AI Landscape in German Hospitals from a Cybersecurity Perspective,0,0
105016639643,2-s2.0-105016639643,Advanced intrusion detection in internet of things-driven health care with adaptive generative vision transformer network and generative vision transformers,0,0
105016639643,2-s2.0-105016639643,Advanced intrusion detection in internet of things-driven health care with adaptive generative vision transformer network and generative vision transformers,0,0
105018004219,2-s2.0-105018004219,IBM Watson Health Growth Strategy: Is Artificial Intelligence (AI) The Answer,0,0
105004548902,2-s2.0-105004548902,"Privacy-Preserving Model for Cyber Threat Intelligence, Sharing Across Multi-Organizational Platforms",0,0
105009754057,2-s2.0-105009754057,A Secure Data Storage Model for Wearable Medical IoT Devices Using Blockchain Technology,0,0
105009595108,2-s2.0-105009595108,Privacy Preserving in Federated Learning with Transformer Models,0,0
