scopus_id,eid,title,authors,doi,year,source,volume,issue,pages,issn,isbn,affiliations,subject_areas,references,citations,url,abstract,language,publisher
85146912952,2-s2.0-85146912952,ROS Network Security for a Swing Doors Automation in a Robotized Hospital,Lychko S.,10.1109/SIBCON56144.2022.10002965,2022-01-01,2022 International Siberian Conference on Control and Communications Sibcon 2022 Proceedings,,,,,"[{'@_fa': 'true', '$': '[9781665476287]'}]","[{'@_fa': 'true', 'affilname': 'Kazan Federal University', 'affiliation-city': 'Kazan', 'affiliation-country': 'Russian Federation'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85146912952,,,
85132596477,2-s2.0-85132596477,Unfolding the network dataset to understand the contribution of features for detecting malicious activities using AI/ML,Khatkar M.,10.1016/j.matpr.2022.04.391,2022-01-01,Materials Today Proceedings,59,,1824-1830,,,"[{'@_fa': 'true', 'affilname': 'K.R. Mangalam University', 'affiliation-city': 'Gurugram', 'affiliation-country': 'India'}]",,3,3,https://api.elsevier.com/content/abstract/scopus_id/85132596477,,,
85135013598,2-s2.0-85135013598,Machine Learning for Classification of DOS Attack in Smart Healthcare Networks,Dargad S.,10.1007/978-3-031-10551-7_14,2022-01-01,Communications in Computer and Information Science,1604 CCIS,,184-197,18650929,"[{'@_fa': 'true', '$': '[9783031105500]'}]","[{'@_fa': 'true', 'affilname': 'Ganpat University', 'affiliation-city': 'Kherva', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'Symbiosis Skills and Professional University', 'affiliation-city': 'Pune', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'Ganpat University, U. V. Patel College of Engineering', 'affiliation-city': 'Mehsana', 'affiliation-country': 'India'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/85135013598,,,
85139033439,2-s2.0-85139033439,Internet of Healthcare Things (IoHT): Towards a Digital Chain of Custody,Donga L.,10.1109/ICHI54592.2022.00097,2022-01-01,Proceedings 2022 IEEE 10th International Conference on Healthcare Informatics Ichi 2022,,,524-526,,"[{'@_fa': 'true', '$': '[9781665468459]'}]","[{'@_fa': 'true', 'affilname': 'Golisano College of Computing and Information Sciences', 'affiliation-city': 'Rochester', 'affiliation-country': 'United States'}]",,4,4,https://api.elsevier.com/content/abstract/scopus_id/85139033439,,,
85130106992,2-s2.0-85130106992,Cyber Secure Framework for Smart Containers Based on Novel Hybrid DTLS Protocol,Khan W.U.,10.32604/csse.2022.024018,2022-01-01,Computer Systems Science and Engineering,43,3,1297-1313,02676192,,"[{'@_fa': 'true', 'affilname': 'University of Engineering and Technology, Peshawar', 'affiliation-city': 'Peshawar', 'affiliation-country': 'Pakistan'}]",,7,7,https://api.elsevier.com/content/abstract/scopus_id/85130106992,,,
85135499024,2-s2.0-85135499024,"A Framework for Big Data Analytics with Wireless Communication of Network, Internet of Things and Cyber Security",Tedyyana A.,10.1109/ICACITE53722.2022.9823802,2022-01-01,2022 2nd International Conference on Advance Computing and Innovative Technologies in Engineering Icacite 2022,,,1225-1230,,"[{'@_fa': 'true', '$': '[9781665437899]'}]",,,3,3,https://api.elsevier.com/content/abstract/scopus_id/85135499024,,,
85143798187,2-s2.0-85143798187,Lightweight Authentication Schemes for Internet of Medical Things,Izza S.,10.1109/ICAEE53772.2022.9962096,2022-01-01,2022 2nd International Conference on Advanced Electrical Engineering Icaee 2022,,,,,"[{'@_fa': 'true', '$': '[9781665417419]'}]","[{'@_fa': 'true', 'affilname': 'Université des Sciences et de la Technologie Houari Boumediene', 'affiliation-city': 'Algiers', 'affiliation-country': 'Algeria'}]",,4,4,https://api.elsevier.com/content/abstract/scopus_id/85143798187,,,
85142819418,2-s2.0-85142819418,Impact of Soft Errors on High Performance Autoencoders for Cyberattack Detection,Finelli F.,10.1109/LATS57337.2022.9936956,2022-01-01,2022 IEEE 23rd Latin American Test Symposium Lats 2022,,,,,"[{'@_fa': 'true', '$': '[9781665457071]'}]","[{'@_fa': 'true', 'affilname': 'Alma Mater Studiorum Università di Bologna', 'affiliation-city': 'Bologna', 'affiliation-country': 'Italy'}]",,3,3,https://api.elsevier.com/content/abstract/scopus_id/85142819418,,,
85129500272,2-s2.0-85129500272,Social media analytics of the Internet of Things,Scheibmeir J.A.,10.1007/s43926-021-00016-5,2021-12-01,Discover Internet of Things,1,1,,,,"[{'@_fa': 'true', 'affilname': 'Walter Scott, Jr. College of Engineering', 'affiliation-city': 'Fort Collins', 'affiliation-country': 'United States'}]",,11,11,https://api.elsevier.com/content/abstract/scopus_id/85129500272,,,
85128006843,2-s2.0-85128006843,Implications of cybersecurity breaches in LPWANs,Åxeland A.,10.4018/978-1-7998-7468-3.ch001,2021-06-25,Decision Support Systems and Industrial Iot in Smart Grid Factories and Cities,,,1-18,,"[{'@_fa': 'true', '$': '[9781799874683, 9781799874706]'}]","[{'@_fa': 'true', 'affilname': 'Chalmers University of Technology', 'affiliation-city': 'Gothenburg', 'affiliation-country': 'Sweden'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85128006843,,,
85128107814,2-s2.0-85128107814,Advanced cyber security and internet of things for digital transformations of the indian healthcare sector,Lamba J.,10.4018/978-1-7998-6975-7.ch017,2021-06-18,Handbook of Research on Advancing Cybersecurity for Digital Transformation,,,353-372,,"[{'@_fa': 'true', '$': '[9781799869757, 9781799869764]'}]","[{'@_fa': 'true', 'affilname': 'The NorthCap University', 'affiliation-city': 'Gurugram', 'affiliation-country': 'India'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85128107814,,,
85148164482,2-s2.0-85148164482,Geographic information science for land resource management,Singh S.K.,10.1002/9781119786375,2021-06-18,Geographic Information Science for Land Resource Management,,,1-408,,"[{'@_fa': 'true', '$': '[9781119786320, 9781119786375]'}]","[{'@_fa': 'true', 'affilname': 'Suresh Gyan Vihar University', 'affiliation-city': 'Jaipur', 'affiliation-country': 'India'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85148164482,,,
85104633490,2-s2.0-85104633490,IoT Sensor Initiated Healthcare Data Security,Besher K.M.,10.1109/JSEN.2020.3013634,2021-05-15,IEEE Sensors Journal,21,10,11977-11982,1530437X,,"[{'@_fa': 'true', 'affilname': 'The University of Texas at Dallas', 'affiliation-city': 'Richardson', 'affiliation-country': 'United States'}]",,54,54,https://api.elsevier.com/content/abstract/scopus_id/85104633490,,,
85080057545,2-s2.0-85080057545,Securing IoT Applications with Smart Objects: Framework and a Socially Assistive Robots Case Study,Soldatos J.,10.1007/s11277-020-07039-1,2021-03-01,Wireless Personal Communications,117,1,261-280,09296212,,"[{'@_fa': 'true', 'affilname': 'Athens Information Technology-AIT', 'affiliation-city': 'Athens', 'affiliation-country': 'Greece'}]",,11,11,https://api.elsevier.com/content/abstract/scopus_id/85080057545,,,
85099345146,2-s2.0-85099345146,A smart biometric identity management framework for personalised iot and cloud computing-based healthcare services,Farid F.,10.3390/s21020552,2021-01-02,Sensors Switzerland,21,2,1-18,14248220,,"[{'@_fa': 'true', 'affilname': 'School of Computer Science', 'affiliation-city': 'Sydney', 'affiliation-country': 'Australia'}]",,60,60,https://api.elsevier.com/content/abstract/scopus_id/85099345146,,,
85123400756,2-s2.0-85123400756,Edge Computing Services for Smart Cities: A Review and Case Study,Alnoman A.,10.1109/ISNCC52172.2021.9615785,2021-01-01,2021 International Symposium on Networks Computers and Communications Isncc 2021,,,,,"[{'@_fa': 'true', '$': '[9780738113166]'}]","[{'@_fa': 'true', 'affilname': 'American University of Ras Al Khaimah', 'affiliation-city': 'Ras al Khaimah', 'affiliation-country': 'United Arab Emirates'}]",,5,5,https://api.elsevier.com/content/abstract/scopus_id/85123400756,,,
85126202851,2-s2.0-85126202851,Privacy Dilemma in Healthcare: A Review on Privacy Preserving Medical Internet of Things,Thilakarathne N.N.,10.1109/ICCCNT51525.2021.9579933,2021-01-01,2021 12th International Conference on Computing Communication and Networking Technologies Icccnt 2021,,,,,"[{'@_fa': 'true', '$': '[9781728185958]'}]","[{'@_fa': 'true', 'affilname': 'University of Colombo', 'affiliation-city': 'Colombo', 'affiliation-country': 'Sri Lanka'}]",,6,6,https://api.elsevier.com/content/abstract/scopus_id/85126202851,,,
85142301085,2-s2.0-85142301085,THE INTERNET OF MEDICAL THINGS (IOMT): SECURITY THREATS AND ISSUES AFFECTING DIGITAL ECONOMY,Mushtaq M.,10.1049/icp.2021.2420,2021-01-01,Iet Conference Proceedings,2021,4,137-142,,"[{'@_fa': 'true', '$': '[9781839534300, 9781839535048, 9781839535741, 9781839535918, 9781839536045, 9781839536052, 9781839536069, 9781839536199, 9781839536366, 9781839536588, 9781839536793, 9781839536809, 9781839536816, 9781839536847, 9781839537035]'}]","[{'@_fa': 'true', 'affilname': 'COMSATS University Islamabad', 'affiliation-city': 'Islamabad', 'affiliation-country': 'Pakistan'}]",,11,11,https://api.elsevier.com/content/abstract/scopus_id/85142301085,,,
85123280730,2-s2.0-85123280730,Blockchain and Identity Management,Yang X.,10.1007/978-3-030-93179-7_15,2021-01-01,Lecture Notes of the Institute for Computer Sciences Social Informatics and Telecommunications Engineering Lnicst,409 LNICST,,192-204,18678211,"[{'@_fa': 'true', '$': '[9783030931780]'}]","[{'@_fa': 'true', 'affilname': 'The University of Auckland', 'affiliation-city': 'Auckland', 'affiliation-country': 'New Zealand'}]",,2,2,https://api.elsevier.com/content/abstract/scopus_id/85123280730,,,
85085376319,2-s2.0-85085376319,"IoT cyber risk: a holistic analysis of cyber risk assessment frameworks, risk vectors, and risk ranking process",Kandasamy K.,10.1186/s13635-020-00111-0,2020-12-01,Eurasip Journal on Information Security,2020,1,,,,"[{'@_fa': 'true', 'affilname': 'Amrita University, Amritapuri Campus', 'affiliation-city': 'Kollam', 'affiliation-country': 'India'}]",,136,136,https://api.elsevier.com/content/abstract/scopus_id/85085376319,,,
85099562720,2-s2.0-85099562720,A pragmatic cybersecurity strategies for combating IoT-cyberattacks,Djenna A.,10.1109/ISNCC49221.2020.9297251,2020-10-20,2020 International Symposium on Networks Computers and Communications Isncc 2020,,,,,"[{'@_fa': 'true', '$': '[9781728156286]'}]","[{'@_fa': 'true', 'affilname': 'Université Constantine 2', 'affiliation-city': 'Constantine', 'affiliation-country': 'Algeria'}]",,11,11,https://api.elsevier.com/content/abstract/scopus_id/85099562720,,,
85091331131,2-s2.0-85091331131,A three-year retrospective on offering an embedded systems course with a focus on cybersecurity,Rao A.R.,10.1109/ISEC49744.2020.9280671,2020-08-01,2020 9th IEEE Integrated Stem Education Conference Isec 2020,,,,,"[{'@_fa': 'true', '$': '[9781728175201]'}]","[{'@_fa': 'true', 'affilname': 'Fairleigh Dickinson University', 'affiliation-city': 'Teaneck', 'affiliation-country': 'United States'}]",,3,3,https://api.elsevier.com/content/abstract/scopus_id/85091331131,,,
85114782056,2-s2.0-85114782056,Perspectives on emerging directions in using IoT devices in blockchain applications,Rao A.R.,10.1016/j.iot.2019.100079,2020-06-01,Internet of Things Netherlands,10,,,,,"[{'@_fa': 'true', 'affilname': 'Fairleigh Dickinson University', 'affiliation-city': 'Teaneck', 'affiliation-country': 'United States'}]",,65,65,https://api.elsevier.com/content/abstract/scopus_id/85114782056,,,
85087274701,2-s2.0-85087274701,Collaborative Learning Model for Cyberattack Detection Systems in IoT Industry 4.0,Khoa T.V.,10.1109/WCNC45663.2020.9120761,2020-05-01,IEEE Wireless Communications and Networking Conference Wcnc,2020-May,,,15253511,"[{'@_fa': 'true', '$': '[9781728131061]'}]","[{'@_fa': 'true', 'affilname': 'Vietnam National University, Hanoi', 'affiliation-city': 'Hanoi', 'affiliation-country': 'Viet Nam'}]",,82,82,https://api.elsevier.com/content/abstract/scopus_id/85087274701,,,
85071837576,2-s2.0-85071837576,Deep Learning Based IoT Re-authentication for Botnet Detection and Prevention,Salim M.,10.1007/978-981-32-9244-4_33,2020-01-01,Lecture Notes in Electrical Engineering,590,,239-242,18761100,"[{'@_fa': 'true', '$': '[9789813292437]'}]","[{'@_fa': 'true', 'affilname': 'Seoul National University of Science and Technology', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85071837576,,,
85082609217,2-s2.0-85082609217,Harnessing uncertainty in photoresistor sensor for true random number generation in IoT devices,Degada A.,10.1109/ICCE46568.2020.9042967,2020-01-01,Digest of Technical Papers IEEE International Conference on Consumer Electronics,2020-January,,,0747668X,"[{'@_fa': 'true', '$': '[9781728151861]'}]","[{'@_fa': 'true', 'affilname': 'Stanley and Karen Pigman College of Engineering', 'affiliation-city': 'Lexington', 'affiliation-country': 'United States'}]",,9,9,https://api.elsevier.com/content/abstract/scopus_id/85082609217,,,
85078910566,2-s2.0-85078910566,Unblocking the Potential of Blockchain,Yeasmin S.,10.1109/ICECTA48151.2019.8959713,2019-11-01,2019 International Conference on Electrical and Computing Technologies and Applications Icecta 2019,,,,,"[{'@_fa': 'true', '$': '[9781728155326]'}]","[{'@_fa': 'true', 'affilname': 'Al Yamamah University', 'affiliation-city': 'Riyadh', 'affiliation-country': 'Saudi Arabia'}]",,21,21,https://api.elsevier.com/content/abstract/scopus_id/85078910566,,,
85071479243,2-s2.0-85071479243,An effective multifactor authentication mechanism based on combiners of hash function over internet of things,Ahmed A.A.,10.3390/s19173663,2019-09-01,Sensors Switzerland,19,17,,14248220,,"[{'@_fa': 'true', 'affilname': 'King Abdulaziz University', 'affiliation-city': 'Jeddah', 'affiliation-country': 'Saudi Arabia'}]",,38,38,https://api.elsevier.com/content/abstract/scopus_id/85071479243,,,
85072812050,2-s2.0-85072812050,Exploiting bluetooth vulnerabilities in e-health IoT devices,Zubair M.,10.1145/3341325.3342000,2019-07-01,ACM International Conference Proceeding Series,,,,,"[{'@_fa': 'true', '$': '[9781450371636]'}]","[{'@_fa': 'true', 'affilname': 'Qatar University', 'affiliation-city': 'Doha', 'affiliation-country': 'Qatar'}]",,28,28,https://api.elsevier.com/content/abstract/scopus_id/85072812050,,,
85069992458,2-s2.0-85069992458,E-health systems in digital environments,Hummelholm A.,,2019-01-01,European Conference on Information Warfare and Security Eccws,2019-July,,641-649,20488602,"[{'@_fa': 'true', '$': '[9781912764280]'}]","[{'@_fa': 'true', 'affilname': 'University of Jyväskylä', 'affiliation-city': 'Jyvaskyla', 'affiliation-country': 'Finland'}]",,6,6,https://api.elsevier.com/content/abstract/scopus_id/85069992458,,,
85101702740,2-s2.0-85101702740,"Practical java programming for IoT, AI, and blockchain",Xiao P.,10.1002/9781119560050,2018-12-14,Practical Java Programming for Iot AI and Blockchain,,,1-456,,"[{'@_fa': 'true', '$': '[9781119560012, 9781119560050]'}]","[{'@_fa': 'true', 'affilname': 'London South Bank University', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",,2,2,https://api.elsevier.com/content/abstract/scopus_id/85101702740,,,
85071548746,2-s2.0-85071548746,Medical Device Security in the IoT Age,Martinez J.B.,10.1109/UEMCON.2018.8796531,2018-11-01,2018 9th IEEE Annual Ubiquitous Computing Electronics and Mobile Communication Conference Uemcon 2018,,,128-134,,"[{'@_fa': 'true', '$': '[9781538676936]'}]","[{'@_fa': 'true', 'affilname': 'Fordham University', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}]",,15,15,https://api.elsevier.com/content/abstract/scopus_id/85071548746,,,
85028525259,2-s2.0-85028525259,Blockchain technology innovations,Ahram T.,10.1109/TEMSCON.2017.7998367,2017-07-31,2017 IEEE Technology and Engineering Management Society Conference Temscon 2017,,,137-141,,"[{'@_fa': 'true', '$': '[9781509011148]'}]","[{'@_fa': 'true', 'affilname': 'University of Central Florida', 'affiliation-city': 'Orlando', 'affiliation-country': 'United States'}]",,512,512,https://api.elsevier.com/content/abstract/scopus_id/85028525259,,,
85047399998,2-s2.0-85047399998,Internet of Things Security: A Review of Risks and Threats to Healthcare Sector,Abouzakhar N.S.,10.1109/iThings-GreenCom-CPSCom-SmartData.2017.62,2017-07-02,Proceedings 2017 IEEE International Conference on Internet of Things IEEE Green Computing and Communications IEEE Cyber Physical and Social Computing IEEE Smart Data Ithings Greencom Cpscom Smartdata 2017,2018-January,,373-378,,"[{'@_fa': 'true', '$': '[9781538630655]'}]","[{'@_fa': 'true', 'affilname': 'University of Hertfordshire', 'affiliation-city': 'Hatfield', 'affiliation-country': 'United Kingdom'}]",,45,45,https://api.elsevier.com/content/abstract/scopus_id/85047399998,,,
85111226449,2-s2.0-85111226449,"Cybersecurity - personal security agents for people, process, atoms & bits",Datta S.P.A.,10.24840/2183-0606_005.001_0002,2017-05-18,Journal of Innovation Management,5,1,4-13,,,"[{'@_fa': 'true', 'affilname': 'Harvard Medical School', 'affiliation-city': 'Boston', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'MIT School of Engineering', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/85111226449,,,
105001058538,2-s2.0-105001058538,Cybersecurity for hospitals and healthcare facilities: A guide to detection and prevention,Ayala L.,10.1007/978-1-4842-2155-6,2016-09-06,Cybersecurity for Hospitals and Healthcare Facilities A Guide to Detection and Prevention,,,1-129,,"[{'@_fa': 'true', '$': '[9781484221549, 9781484221556]'}]",,,26,26,https://api.elsevier.com/content/abstract/scopus_id/105001058538,,,
